6	1986011012	15.4	57.8	35
6	1986011018	15.4	57.2	30
6	1986011100	15.3	56.6	30
6	1986011106	15.1	55.9	35
6	1986011112	14.5	55.3	35
6	1986011118	13.8	55.4	35
6	1986011200	13.4	56.4	35
6	1986011206	13.5	57.4	40
6	1986011212	14	58.5	45
6	1986011218	14.5	59.5	50
6	1986011300	15	60.5	50
6	1986011306	15.6	61.4	55
6	1986011312	16.5	62.2	60
6	1986011318	17.4	62.9	65
6	1986011400	18.2	63.6	70
6	1986011406	19	64.3	70
6	1986011412	19.7	64.9	70
6	1986011418	20.4	65.5	65
6	1986011500	20.9	66	65
6	1986011506	21.3	66.5	60
6	1986011512	21.4	66.9	55
6	1986011518	21.1	67.1	45
7	1986011006	10.7	96.3	25
7	1986011012	11	96.6	25
7	1986011018	11.3	96.9	30
7	1986011100	11.6	97.2	30
7	1986011106	11.9	97.5	35
7	1986011112	12.2	97.8	35
7	1986011118	12.4	98.1	30
7	1986011200	12.6	98.4	30
7	1986011206	12.8	98.8	30
7	1986011212	12.7	99.1	30
7	1986011218	12.4	99.4	30
7	1986011300	12	99.5	30
7	1986011306	11.7	99.6	25
7	1986011312	11.4	99.6	25
7	1986011318	11.1	99.6	20
8	1986011112	12.2	130.2	25
8	1986011118	12.6	129.8	25
8	1986011200	12.8	129.1	25
8	1986011206	12.8	128.1	25
8	1986011212	12.8	126.8	30
8	1986011218	12.9	125.4	30
8	1986011300	13.2	123.9	30
8	1986011306	13.6	122.4	35
8	1986011312	14.3	120.9	35
8	1986011318	15.2	119.8	35
8	1986011400	16.1	118.8	30
8	1986011406	16.8	117.5	30
8	1986011412	17.3	116.1	25
9	1986011912	14.3	127.9	30
9	1986011918	14.7	127.6	35
9	1986012000	15.2	127.2	40
9	1986012006	15.6	126.7	45
9	1986012012	16.1	126.1	45
9	1986012018	16.5	125.6	45
9	1986012100	16.8	125.1	40
9	1986012106	17.1	124.6	40
9	1986012112	17.3	124.3	40
9	1986012118	17.4	124.1	45
9	1986012200	17.4	124	45
9	1986012206	17.5	123.8	45
9	1986012212	17.6	123.6	45
9	1986012218	17.8	123.5	45
9	1986012300	18.1	123.5	45
9	1986012306	18.3	123.6	40
9	1986012312	18.6	123.9	35
9	1986012318	18.9	124.2	30
9	1986012400	19.3	124.6	25
10	1986012012	14.6	114.6	25
10	1986012018	14.5	114.3	35
10	1986012100	15	113.7	35
10	1986012106	16	112.7	35
10	1986012112	17	111.7	30
10	1986012118	17.8	110.9	30
10	1986012200	18.6	110.2	25
13	1986013000	11.9	66.8	25
13	1986013006	12	65.8	25
13	1986013012	12.1	65.1	25
13	1986013018	12.1	64.7	25
13	1986013100	12	64.2	30
13	1986013106	11.9	63.7	30
13	1986013112	11.8	63.2	35
13	1986013118	11.7	62.7	35
13	1986020100	11.7	62.2	40
13	1986020106	11.8	61.7	50
13	1986020112	12	61.2	60
13	1986020118	12.2	60.8	65
13	1986020200	12.4	60.3	75
13	1986020206	12.7	59.7	85
13	1986020212	13.1	59.1	95
13	1986020218	13.5	58.6	100
13	1986020300	13.9	58	105
13	1986020306	14.3	57.3	110
13	1986020312	14.6	56.6	110
13	1986020318	14.8	56.1	110
13	1986020400	15.1	55.5	110
13	1986020406	15.4	54.9	110
13	1986020412	15.7	54.4	115
13	1986020418	16	54.1	115
13	1986020500	16.3	53.9	115
13	1986020506	16.6	53.7	110
13	1986020512	17	53.4	105
13	1986020518	17.4	53.3	100
13	1986020600	17.8	53.3	95
13	1986020606	18.2	53.3	90
13	1986020612	18.6	53.3	90
13	1986020618	19	53.3	90
13	1986020700	19.4	53.4	85
13	1986020706	19.8	53.4	85
13	1986020712	20.3	53.5	80
13	1986020718	20.8	53.5	80
13	1986020800	21.3	53.6	75
13	1986020806	22.1	53.6	75
13	1986020812	23.1	53.6	70
13	1986020818	24.2	53.4	70
13	1986020900	25.5	53.3	65
13	1986020906	27.1	53.5	60
13	1986020912	28.7	53.9	55
13	1986020918	30.1	54.4	55
13	1986021000	31.4	54.9	50
13	1986021006	32.5	55.3	45
13	1986021012	33.6	55.8	40
13	1986021018	34.6	56.4	35
13	1986021100	35.6	57	35
14	1986020506	10	82.1	25
14	1986020512	10.3	81.4	25
14	1986020518	10.7	80.7	30
14	1986020600	11.1	80.1	30
14	1986020606	11.5	79.6	35
14	1986020612	11.9	79.3	35
14	1986020618	12.3	79	40
14	1986020700	12.8	78.8	40
14	1986020706	13.3	78.6	45
14	1986020712	13.8	78.5	50
14	1986020718	14.4	78.6	55
14	1986020800	15.1	78.8	55
14	1986020806	15.9	79.1	55
14	1986020812	16.6	79.4	55
14	1986020818	17.4	79.7	55
14	1986020900	18.2	80	55
14	1986020906	19	80.2	55
14	1986020912	19.6	80.4	50
14	1986020918	20.2	80.5	45
14	1986021000	20.8	80.6	40
14	1986021006	21.5	80.7	35
14	1986021012	22.3	80.7	30
14	1986021018	23.1	80.4	30
14	1986021100	23.7	79.7	30
14	1986021106	24.1	78.6	25
18	1986021718	14.6	113.8	25
18	1986021800	15.3	114	25
18	1986021806	16.1	114.1	30
18	1986021812	16.9	114.1	30
18	1986021818	17.7	114.1	35
18	1986021900	18.6	114	40
18	1986021906	19.6	113.9	45
18	1986021912	20.6	113.7	50
18	1986021918	21.7	113.4	50
18	1986022000	22.9	112.9	50
18	1986022006	24.4	112.4	50
18	1986022012	26.2	112.6	40
18	1986022018	28.5	113.5	25
19	1986021812	17.8	42.2	25
19	1986021818	18	42.2	25
19	1986021900	18.3	42.3	30
19	1986021906	18.6	42.4	30
19	1986021912	18.9	42.4	35
19	1986021918	19.2	42.4	35
